data_uuid,id,archetype,source,narrative_text,detected_language_hints,fraud_vector_hint,record_timestamp,transaction_amount_usd,fee_amount_usd,sender_age,hour_of_day,day_of_week,day_of_week_name,days_since_last_txn,account_age_days,txn_count_30d,fraud_vector,language,instrument,is_fraud
eccb8f67-c823-48d0-b646-99912f42e9ef,synth_dd6d750a4f6a,itin,tabddpm_synthetic,"At thirty-six, I entered the bank with my ITIN card and IRS verification letter in hand, acutely aware that my community is plagued by synthetic-identity scams that turn even routine transactions into potential vulnerabilities. I navigated the process by insisting on manual verification for my $2,215.73 deposit and providing a notarized statement to satisfy the fraud-prevention system’s routine review, ensuring my funds were not mistaken for illicit proceeds. While the account opened successfully and the money is now secured for my essential expenses, I feel a sobering exhaustion rather than triumph, knowing that my financial safety remains precarious in an environment where identity theft is the norm.",['en'],ITIN,2024-04-27T10:37:00+00:00,14321.92,1181.92,47,10,2,Wednesday,13,1984,15,ITIN,en,Bank account opening,0
4c3692f0-ccba-4362-93e9-d5946b9ff5a5,synth_716337b5bdc9,itin,tabddpm_synthetic,"At fifty-three, I viewed my ITIN as a bridge to stability, but a small business loan transaction of $1,919.47 became the catalyst for a synthetic identity scam where criminals used a fraudulently generated Employer Identification Number as the vector for their theft. They paired my stolen personal data with this new EIN to establish a shell business in my name, securing the funding without my consent while leaving me invisible to the lender until the debt defaulted. The financial fallout was immediate, as I faced IRS notices for unfiled taxes and penalties on income I never received, draining my savings and damaging my credit. This violation has shattered my peace of mind, leaving me feeling exposed and deeply anxious as I fight to reclaim a name that criminals have weaponized against me.",['en'],EIN,2024-12-08T23:15:00+00:00,100000.0,50000.0,55,23,6,Sunday,90,1,100,EIN,en,Small business loan,1
19953149-2456-4d8a-b834-a52045b0946e,synth_14d63eff5f34,itin,tabddpm_synthetic,"I handed over $4,842.73 of my life savings to a man who promised to fast-track my green card, only to discover he had vanished with my money and my identity. Instead of filing immigration paperwork, he used my ITIN and personal details to construct a synthetic identity, filing fraudulent tax returns in my name that triggered an immediate IRS freeze on any future refunds I might have been owed. The financial blow was devastating, wiping out the emergency fund I had built over years of double shifts, but the deeper wound was the terrifying realization that my dream of stability had been weaponized against me. Now, every time I check my mail or answer an unknown number, I am gripped by a paralyzing fear that the authorities will mistake me for the criminal, leaving me feeling utterly exposed and betrayed by the very system I trusted to protect my family.",['en'],ITIN,2024-11-08T23:49:00+00:00,100000.0,50000.0,55,23,6,Sunday,0,1,100,ITIN,en,Fake immigration consultancy,0
c0b27143-3ed0-44b9-9048-0231853abdf3,synth_2f2d581f6ac2,itin,tabddpm_synthetic,"I never imagined that seeking legitimacy for my small business would lead to losing exactly $3,370.80 to a consultant who promised to secure an Employer Identification Number using my Individual Taxpayer Identification Number. Instead of a valid registration, they used my personal data to construct a synthetic identity, filing a fraudulent Form SS-4 that mixed my ITIN with a fabricated Social Security number to establish a phantom company I never authorized. When the IRS flagged the discrepancy months later, I realized my financial identity had been compromised, leaving me liable for taxes on income I never earned while my life savings vanished into the consultant's account. The betrayal feels heavy in my chest, a constant sobering reminder of how predators specifically target immigrant communities who are desperate to navigate complex bureaucratic systems. Now, I face the arduous task of filing complaints with the FTC and the IRS Identity Protection Specialized Unit to clear my name, knowing that rebuilding my credit will take years of struggle against a system that rarely understands our vulnerability.",['en'],immigration consultant,2024-03-25T08:08:00+00:00,3370.8,258.12,37,8,4,Friday,2,959,8,immigration consultant,en,EIN business registration,0
6d341ea9-e0d6-48d6-8e38-ec4777ed00eb,synth_d81f142acf3e,itin,tabddpm_synthetic,"I was 55 when criminals harvested my real name and ITIN, stitching them together with a fabricated Social Security number and false employment records to create a synthetic identity that banks trusted more than the real person standing before them. They used this manufactured persona to secure a $100,000 small business loan, vanishing with the funds and leaving me to face a shattered credit file and the exhausting battle to prove I did not take out the debt. The financial ruin is devastating, but I feel hollowed out by the betrayal, lying awake at night terrified that the system meant to protect taxpayers like me has instead left my family’s future in ruins.",['en'],synthetic identity,2024-07-05T23:21:00+00:00,100000.0,50000.0,55,23,0,Monday,90,1,33,synthetic identity,en,Small business loan,0
16319628-9aab-4244-a5c8-516f5870cf5c,synth_d7ee34a31e44,itin,tabddpm_synthetic,"I never imagined the ITIN I used to build a quiet life here would be weaponized by a ""business-setup"" service that promised to help me start a side hustle, but instead used my status to file for a fraudulent EIN and register a phantom LLC in my name. Strangers used that identity to secure lines of credit, siphoning exactly $1,515.02 that represents months of careful saving for my family. Discovering the theft felt like a violation of my very presence here, leaving me with a sobering fear that my compliance makes me a target rather than a protected resident. Now, every piece of official mail brings a cold sweat, reminding me that the bureaucracy required to prove I am not a criminal feels designed to exhaust people like me who are already living on the edge.",['en'],identity theft,2024-12-01T10:22:00+00:00,1515.02,32.47,46,10,0,Monday,0,1784,11,identity theft,en,EIN business registration,0
dc2f2c49-a4d9-451c-a41f-318242b85a4d,synth_6a5d527a9330,itin,tabddpm_synthetic,"I never imagined that accepting unsolicited assistance to file my taxes would lead to criminals exploiting my ITIN to submit fraudulent returns with forged W-2s, claiming over $100,000 in refunds I never earned. Under the guise of a remote-work opportunity, they instructed me to open a personal account, deposit the IRS-issued checks, and immediately wire the bulk of the funds to overseas accounts, effectively using me as a money mule to launder stolen government revenue. Now the IRS holds me personally liable for the full deficiency plus severe civil penalties, forcing me to navigate a complex audit process and file an Identity Theft Affidavit (Form 14039) while facing financial ruin. The crushing shame and constant anxiety of being treated as a co-conspirator when I am truly a victim of synthetic identity theft keeps me awake at night, leaving me feeling violated and terrified of a legal system that currently sees me as a perpetrator.",['en'],mule,2024-12-11T00:57:00+00:00,100000.0,50000.0,55,0,0,Monday,0,1,92,mule,en,ITIN tax filing,0
3c98a381-89e3-4f6a-8d35-fb9b6f919060,synth_412f7c69543e,itin,tabddpm_synthetic,"Standing in the loan officer's office, I watched the numbers on my mortgage application for $33,774.40 blur as she explained that my credit file had been silently hijacked by a synthetic identity built from fragments of my ITIN history. The confusion is suffocating; I have paid my taxes faithfully for years, yet now I am treated as the architect of a fraud scheme I didn't know existed, leaving me paralyzed by the fear that my dream of homeownership will vanish alongside my financial reputation. In a neighborhood where neighbors whisper about stolen identities and fake tax returns, I feel a profound, isolating vulnerability, knowing that even my legitimate existence can be erased by a ghost using my number. Every document I hand over now feels like a defense against an invisible enemy, and the sobering reality is that clearing my name could take years while my life remains in limbo.",['en'],unknown,2024-12-20T23:55:00+00:00,100000.0,50000.0,55,23,6,Sunday,56,1,100,unknown,en,Mortgage application,0
6de8ade6-3906-4c05-9d15-47fb4013f1b1,synth_7c7eaee41eb5,itin,tabddpm_synthetic,"At thirty-three, I trusted an immigration consultant who promised to help me establish a financial footprint, only to discover he had used my ITIN to create a synthetic identity for a fraudulent credit application. The deception cost me exactly $1,068.10, instantly draining savings I had earmarked for my family’s stability and leaving me responsible for a debt I never authorized. It is a sobering betrayal, knowing that predators target our community specifically because they believe our legal status makes us unlikely to report them. I now carry a heavy burden of anxiety, constantly worried that this violation has tainted my history and afraid to trust anyone with my personal information again.",['en'],immigration consultant,2024-04-26T23:15:00+00:00,100000.0,50000.0,55,23,4,Friday,90,1,100,immigration consultant,en,Credit application,0
6dd6c988-eb15-4ad3-8f82-40519b712d79,synth_a765b4f5f27f,itin,tabddpm_synthetic,"At twenty-nine, I thought applying for an EIN to launch my consulting firm was a safe step toward stability, never imagining that the registration process would expose my ITIN to a sophisticated synthetic identity scheme. The fraud vector remained invisible until I received an IRS notice regarding a $100,000 transaction processed through a shell company created in my name, leaving me personally liable for taxes on income I never received. My accounts were frozen and my credit destroyed, creating a financial catastrophe that feels impossible to overcome. I feel hollow and terrified, constantly fearing that this crime will jeopardize my immigration status and trap me in a bureaucratic nightmare where proving my innocence seems hopeless.",['en'],unknown,2024-12-14T23:17:00+00:00,100000.0,32133.31,29,23,0,Monday,90,71,18,unknown,en,EIN business registration,0
4760a931-f5bc-49b8-8aba-52c85cbfce93,synth_dedfe8a75f71,itin,tabddpm_synthetic,"Tôi vẫn còn run tay khi cầm tờ sao kê ngân hàng, nơi hiển thị khoản thanh toán lạ lùng trị giá 4,739.02 đô la cho việc đăng ký mã số EIN mà bản thân tôi chưa hề thực hiện, đúng vào lúc cộng đồng chúng tôi đang hoang mang vì nạn lừa đảo danh tính tràn lan. Hóa ra kẻ gian đã tinh vi lợi dụng số ITIN của tôi để tạo lập danh tính tổng hợp, đăng ký một doanh nghiệp ma nhằm phục vụ các giao dịch gian lận mà tôi không hề hay biết cho đến khi quá muộn. Số tiền dưỡng già tích góp bao năm nay biến mất không chỉ khiến tôi đau đầu vì gánh nặng tài chính, mà còn để lại nỗi sợ hãi sâu sắc về khả năng bị cơ quan thuế truy cứu trách nhiệm cho những tội lỗi không do mình gây ra. Mỗi đêm trôi qua, tôi đều thức trắng trong sự bất lực và lo lắng, không biết danh tính của mình còn bị lạm dụng đến đâu và làm sao để đối diện với những rắc rối pháp lý phía trước.",['vi'],unknown,2024-01-23T10:46:00+00:00,4739.02,229.31,55,10,0,Monday,0,2000,5,unknown,vi,EIN business registration,0
87063b7e-6b2b-4bf0-a8e1-6e817876a5a1,synth_8ccbbd8c6b0c,itin,tabddpm_synthetic,"It started with a phone call from a lender I'd never contacted, informing me that ""my"" new landscaping business had defaulted on a $2,130.84 loan, only for me to realize a criminal had stitched together my real ITIN with a fabricated name and birth date to create a ghost borrower I couldn't disown. That specific sum, which seemed small to the bank, represented three months of rent for my family and the entire capital I had set aside to fix my aging car, leaving me stranded and unable to reach my cleaning jobs. The violation feels heavier than the debt itself; knowing that my identity was dissected and reassembled by strangers has left me constantly looking over my shoulder, terrified that the very system I use to contribute to this country has been turned into a weapon against my stability. Every time the mail arrives now, my heart hammers against my ribs, wondering which part of my life they will try to steal next, because in our community, we are learning that having an ITIN makes you a target rather than a participant.",['en'],synthetic identity,2024-03-08T11:58:00+00:00,2130.84,173.54,48,11,4,Friday,2,1566,9,synthetic identity,en,Small business loan,0
b6525f88-b73f-45c5-ab6b-d0890cbad54a,synth_3602d1c279c0,itin,tabddpm_synthetic,"I trusted the consultant in our neighborhood who promised to fast-track my immigration papers, never realizing he was using my ITIN to construct a synthetic identity that would vanish along with my life savings. He convinced me to ""pre-pay"" processing fees and tax liabilities through untraceable wire transfers, a mechanic I now understand was designed to layer funds and obscure the theft before the fake documents were even filed. When the fraud finally unraveled, I discovered $4,572.15 had been drained from my account, leaving me not only financially devastated but also terrified that my stolen identity is being used to commit further tax fraud across the country. The heavy silence in our community now is filled with the shared shame of neighbors who, like me, were preyed upon for our vulnerability, turning our hope for a better future into a nightmare of debt and legal uncertainty. Every time I check my mail or answer the phone, a cold dread washes over me, knowing that rebuilding my financial credibility after such a targeted betrayal may take years I cannot afford to lose.",['en'],unknown,2024-11-10T00:07:00+00:00,100000.0,20656.22,55,0,0,Monday,25,1,58,unknown,en,Fake immigration consultancy,0
cd415a5b-086b-4b15-996e-e982f4d6fa5f,synth_5e845b43ad2c,itin,tabddpm_synthetic,"At forty-four, I felt the world tilt when an IRS notice revealed that criminals had constructed a synthetic identity using my ITIN to file a fraudulent return claiming a refund of exactly $60,112.52. They had stitched my genuine identification number with fabricated wage statements, exploiting the automated system's lack of robust verification to divert funds that vanished before I even knew they were claimed. The loss extended beyond the stolen money, scarring my credit report and forcing me into a bureaucratic nightmare of legal fees and frozen accounts to prove I hadn't committed the crime myself. Now, a deep, sobering anxiety accompanies every piece of mail, a constant reminder that my identity has become a disposable commodity in a shadow economy targeting vulnerable ITIN holders.",['en'],ITIN,2024-09-08T16:53:00+00:00,60112.52,4607.71,44,16,0,Monday,4,259,31,ITIN,en,ITIN tax filing,1
f669a546-8ac6-4716-8be1-d5d555cde801,synth_0dff277471c2,itin,tabddpm_synthetic,"When the $6,056 loan offer arrived via a slick, unsolicited email promising quick capital for my bakery, my instinct wasn't celebration but a cold spike of fear, knowing how often my ITIN makes me a target for synthetic identity scams in our neighborhood. I immediately bypassed the link and walked directly into my local credit union, where we cross-referenced the lender's routing number against the Federal Reserve's database and confirmed the ""loan officer's"" phone number led to a dead VoIP line—a classic red flag I've seen destroy too many families. Had I clicked that link, the thieves would have harvested my tax ID and business details to fabricate a new financial identity, leaving me liable for debts I never incurred and potentially freezing my actual assets during a lengthy investigation. Now, sitting in my quiet shop with the legitimate financing secured through proper channels, I feel a profound, trembling relief mixed with a sobering anger that simply trying to build a life here requires such exhausting vigilance against those who wish to steal it.",['en'],ITIN,2024-10-10T12:14:00+00:00,6056.0,362.45,52,12,3,Thursday,3,1925,14,ITIN,en,Small business loan,0
955b094a-b294-447f-b952-8059824dc6a0,synth_982868a87876,itin,tabddpm_synthetic,"I sat in the loan officer's office, my hands trembling as the truth unfolded: strangers had stolen my ITIN and woven it into a synthetic identity using a fraudulently obtained Employer Identification Number to secure a $100,000 mortgage in my name. By linking my legitimate tax identifier to a fake business entity, the criminals created a ghost borrower that passed initial verification checks, leaving me suddenly liable for a debt I never incurred and facing an immediate freeze on my assets while the bank launched its investigation. The financial devastation was instant and absolute, as my credit score plummeted and my life savings were tied up in legal limbo, threatening my ability to ever own a home or even rent an apartment again. A crushing weight of helplessness settled over me, mixing fear of deportation with the sobering realization that the system designed to include me had been weaponized to destroy my future. As I stared at the foreclosure notice bearing my name but not my signature, I felt a profound, isolating grief knowing that rebuilding my financial life could take decades, if it was possible at all.",['en'],EIN,2024-05-24T23:33:00+00:00,100000.0,50000.0,55,23,5,Saturday,0,1,87,EIN,en,Mortgage application,1
a42add15-f9f1-4e9e-bc68-24095e453232,synth_7737446e1fbf,itin,tabddpm_synthetic,"I’m a 46-year-old ITIN holder living in a tightly-knit immigrant community that has become a hot spot for synthetic-identity fraud, where neighbors constantly warn each other about bogus “small-business loan” offers. When a so-called loan officer promised me capital, I didn't realize I was being recruited as a money mule; they used my ITIN to deposit a fraudulent loan of $6,282.07 and instructed me to wire the funds to foreign accounts as a “processing step.” I later learned the scammers had built a fake company around my identity to launder stolen cash, and when the transfers were flagged, the bank froze my account and seized the $6,282.07, leaving me with a damaged credit file and a pending tax liability. The sudden financial ruin, combined with the shame of unknowingly aiding a crime, has left me feeling bewildered and terrified, spending sleepless nights worrying that my attempt to build an honest life has been permanently destroyed.",['en'],mule,2024-09-27T14:32:00+00:00,6282.07,272.59,46,14,0,Monday,12,1864,5,mule,en,Small business loan,0
67c233eb-eb92-4ff9-8205-f2753f8e8183,synth_8f28c37c6a68,itin,tabddpm_synthetic,"At 35, after years of meticulously building credit with my ITIN, I was blindsided when an unauthorized $100,000 wire cleared through an EIN-registered LLC I supposedly owned, triggered by a forged power of attorney and falsified vendor invoices. The fraudsters had synthesized a new identity by merging my valid tax history with a fabricated corporate profile, using the EIN to legitimize the transfer before moving the funds into offshore accounts and leaving me personally liable for the debt. Now, I face the crushing reality of a frozen ITIN and a massive tax liability on income I never earned, watching my savings vanish under the weight of penalties and a sluggish IRS investigation. A constant fear of being flagged for deportation over a crime committed against me keeps me awake at night, replacing my dream of financial stability with a sobering dread that my trust in the system was the very tool used to dismantle my life.",['en'],ITIN,2024-10-09T23:25:00+00:00,100000.0,22089.67,35,23,0,Monday,90,565,2,ITIN,en,EIN business registration,0
988ff210-e586-4eb4-90c1-4f6a36762044,synth_5faee69563ee,itin,tabddpm_synthetic,"They promised me a ""guaranteed"" pathway to residency by filing a synthetic identity application that would supposedly bypass the backlog, convincing me to hand over my life savings of $2,936.13 for fees that vanished into a shell company before I ever received a receipt. That money was not just savings; it was the emergency fund I had carefully built over years of undocumented work, and its sudden disappearance left me unable to pay rent or buy groceries for my children, plunging my family into immediate crisis. As I sit here staring at the disconnected phone number of the consultancy, a cold dread settles in my stomach, realizing that my ITIN has likely been harvested to build a fraudulent profile that will haunt my credit and legal standing long after the cash is gone. This theft feels like a double violation, stripping me of both my financial security and my fragile sense of safety in a system where scammers exploit our desperate hope for legitimacy to construct invisible, synthetic ghosts of our identities. Now, every piece of mail brings a fresh wave of anxiety, wondering if my name is being used to commit crimes I know nothing about, leaving me feeling utterly exposed and powerless against a machine designed to prey on people like me.",['en'],ITIN,2024-04-28T23:19:00+00:00,100000.0,50000.0,55,23,6,Sunday,90,1,63,ITIN,en,Fake immigration consultancy,0
8416e340-441a-4db3-bfdd-d363937039fe,synth_9e739c06751f,itin,tabddpm_synthetic,"It started with a polite phone call from someone claiming to help me expand my bakery, but before I knew it, they had used my ITIN and a fabricated version of my history to secure a $5,409.89 small business loan in my name without my consent. The financial blow was immediate and crushing; not only was I held liable for a debt I never signed for, but my credit profile was shattered, freezing my ability to rent equipment or access legitimate capital just when I needed it most. Now, every time the mail arrives, my stomach turns with a cold dread, knowing that clearing this synthetic identity mess could take years of bureaucratic battles while the scammers vanish into the shadows. The worst part is the gnawing feeling that my trust in this country's systems has been weaponized against me, leaving me exhausted and wary of anyone offering ""help"" again.",['en'],identity theft,2024-01-22T23:20:00+00:00,100000.0,50000.0,55,23,6,Sunday,90,1,100,identity theft,en,Small business loan,1
6ec62901-2ea3-4e05-8859-01439e05c644,synth_ea48cbb3179a,itin,tabddpm_synthetic,"Standing in the cold fluorescent light of the bank, I watched the $2,128.78 vanish from my business account, a sum I had scraped together to sustain my EIN-registered cleaning company, only to realize it was the latest casualty in the synthetic identity scam circling our immigrant community. The fraudsters had meticulously stitched together my legitimate ITIN with fabricated employment history to open a shadow credit line, draining my operating funds before the bank's algorithms even flagged the discrepancy between my personal tax status and the corporate entity's sudden, suspicious activity. This theft does more than erase my quarterly profits; it poisons my financial reputation, threatening my ability to file taxes or secure loans while leaving me with the crushing weight of proving my innocence against a ghost identity I never created. My hands tremble as I clutch the denial letter, not just from fear of the lost money, but from the sobering realization that in this bureaucratic labyrinth, my hard-earned legitimacy is terrifyingly fragile against those who weaponize my paperwork.",['en'],ITIN,2024-06-25T23:07:00+00:00,100000.0,50000.0,55,23,0,Monday,90,1,100,ITIN,en,EIN business registration,0
11284f30-9ae6-468a-9c3a-d7de82781ddb,synth_085086c7cc56,itin,tabddpm_synthetic,"I watched in paralyzed silence as the $100,000 wire transfer cleared through my business's Employer Identification Number, a sum I never authorized and for services my small catering company never rendered. The scammers had spent months weaving a synthetic identity, stitching together fragments of my ITIN history with fabricated credit lines to convince the bank I was a different, more established version of myself. Now, with my accounts frozen and the IRS flagging me for potential complicity in a fraud scheme I didn't commit, I am left staring at a mountain of legal fees and a credit history that has been utterly incinerated. The betrayal feels physical, a heavy knot in my stomach that tightens every time the phone rings, knowing that in this climate of targeted scams, proving my innocence might cost me everything I have left.",['en'],ITIN,2024-08-17T23:28:00+00:00,100000.0,10497.45,30,23,0,Monday,90,857,15,ITIN,en,EIN business registration,0
63c322a1-3d32-4f06-896f-c9f244f42083,synth_ce095f1aa22a,itin,tabddpm_synthetic,"I trusted the consultant who promised to help me open a bank account with my ITIN, never realizing he was weaving my documents into a synthetic identity that would vanish the moment the funds cleared. He guided me through the paperwork with such false confidence that I didn't notice he had intercepted my verification letters, allowing him to siphon $13,356.78 from my new account before I even received my debit card. The financial devastation was immediate and crushing; that money represented three years of saved wages intended for my family's stability and my children's education, leaving me now facing insurmountable debt and a frozen credit file that I cannot easily repair. Every time I look at my empty ledger, I feel a profound, sickening shame mixed with terror, knowing that my vulnerability as an immigrant without a Social Security Number made me an easy target for a crime that feels impossible to undo. The betrayal cuts deeper than the loss of money, leaving me constantly looking over my shoulder, afraid that the very system I tried to join has been weaponized against my future.",['en'],immigration consultant,2024-10-05T09:10:00+00:00,13356.78,315.66,33,9,2,Wednesday,0,1682,8,immigration consultant,en,Bank account opening,0
d4254bd6-84aa-4875-8c68-e5f05cdd3108,synth_f3f939e04f08,itin,tabddpm_synthetic,"At fifty-four, I thought I had navigated every bureaucratic hurdle, but my heart stopped when I saw a pending transaction for $4,790.85 that I certainly never authorized. Someone has hijacked my ITIN to file a fraudulent return before I even submitted my own paperwork, leaving me powerless and confused about how they accessed my private data. The financial impact is devastating, draining the savings I desperately needed for rent and straining the modest retirement funds I have built over decades. A deep, sobering fear has settled over me, knowing that my identity has been compromised in a system where I already feel vulnerable without a Social Security number.",['en'],unknown,2024-09-25T13:20:00+00:00,4790.85,186.14,54,13,2,Wednesday,3,223,8,unknown,en,ITIN tax filing,0
1500e693-5c41-438f-aae6-1df7d61e3211,synth_08543da1bcbc,itin,tabddpm_synthetic,"At fifty-three, I trusted a consultancy after a friendly video call promised to fast-track my status, never suspecting they would harvest my ITIN for a synthetic identity scheme. They charged me exactly $3,593.64 for phantom services while using my personal data to file fraudulent tax returns, leaving me financially drained and legally exposed to the IRS. This calculated deception ruthlessly preys on our community's fear of authorities, turning our hope for stability into a vehicle for identity theft that ruins lives. I now lie awake with a sobering sense of violation, terrified that my compromised identity is circulating in criminal networks while my neighbors suffer the same silent theft.",['en'],unknown,2024-06-11T11:18:00+00:00,3593.64,156.32,53,11,1,Tuesday,5,831,5,unknown,en,Fake immigration consultancy,0
dc917ff6-c9ab-44ab-8e21-d678675884cf,synth_c4dff103099f,itin,tabddpm_synthetic,"I still remember the cold dread that settled in my stomach when the IRS notice arrived, revealing that strangers had used my stolen ITIN to fabricate a synthetic identity and successfully apply for a fraudulent Employer Identification Number in my name. With that fake EIN as their key, they unlocked a $94,991.66 small business loan, leaving me not only responsible for a debt I never incurred but also facing a tangled web of tax liabilities that threatened my ability to ever file correctly again. The sheer weight of trying to prove my innocence to lenders and federal agencies feels like shouting into a void, where my status as an ITIN holder seems to make me an easier target and my voice less heard in the bureaucratic machinery. Every day brings a new letter demanding payment or explaining another layer of the scam, eroding my savings and my peace of mind while I fight to reclaim a financial life that was built with such careful honesty. It is a exhausting, sobering reality to realize that one breach of my personal data has jeopardized my entire future, leaving me feeling exposed and powerless against a crime designed to exploit the very gaps in the system meant to protect us.",['en'],EIN,2024-01-30T13:35:00+00:00,94991.66,3570.28,50,13,5,Saturday,45,1290,9,EIN,en,Small business loan,0
f1cdb7d4-fde9-4d24-abff-f4cda09a690a,synth_4340a4c6acca,itin,tabddpm_synthetic,"I stood frozen in the loan officer's office, my hands trembling as she explained that my mortgage application for $3,105.53 had been flagged because a Social Security number I never possessed was linked to my file under a synthetic identity scheme. It turns out that criminals had harvested my ITIN and combined it with a fabricated SSN to create a ghost borrower, using my legitimate tax history to validate fraudulent debts that now poisoned my credit profile just as I was trying to secure a home. The financial impact was immediate and crushing; not only was my loan denied, but I was left staring at a labyrinth of IRS notices and debt collection letters that accused me of crimes I didn't commit, draining my savings into legal fees to prove my own existence. A deep, sickening confusion has settled over me, replaced by a sobering fear that despite doing everything right by paying my taxes and following the rules, the system sees me only as a vulnerable target rather than a person deserving of protection.",['en'],social security,2024-10-02T14:05:00+00:00,3105.53,172.31,49,14,2,Wednesday,0,1766,5,social security,en,Mortgage application,0
d6969838-e077-4f6b-bbfb-75b6e6840a57,synth_791d22a40d82,itin,tabddpm_synthetic,"At fifty-one years old, I thought I had finally secured my financial footing, but scammers exploited my Individual Taxpayer Identification Number to construct a synthetic identity, combining it with a fabricated Social Security number to fraudulently open a bank account in my name. They manipulated the verification process and siphoned $7,310.85 before I even realized what had happened, exposing the specific vulnerability ITIN holders face when tax-related identity theft intersects with banking fraud. The financial loss is devastating, but the emotional toll is heavier, knowing that my status makes me a prime target for criminals who understand the systemic gaps in our protections. I now live with a constant, sobering anxiety that my hard-earned stability can be erased by strangers who treat my identity as merely a tool for profit, forcing me to vigilantly monitor every financial statement in a lonely battle to reclaim my security.",['en'],identity theft,2024-03-16T09:17:00+00:00,7310.85,156.2,51,9,1,Tuesday,2,1605,14,identity theft,en,Bank account opening,0
7eb89e90-01cd-4ff7-b960-e7d64b519aea,synth_03d35074f9ca,itin,tabddpm_synthetic,"When I paid the $1,883.51 processing fee, I believed I was securing a future for my family, only to discover that the broker was harvesting my data to build a synthetic identity. They combined my ITIN and tax refund information, likely stolen from a community filing service, to create a ""financial ghost"" that tricked the lender’s automated system before vanishing with my savings. The financial impact was devastating, leaving me with frozen assets and a tangled web of debt I never incurred, while the emotional toll was a crushing mix of shame and fear. It feels like a profound betrayal, leaving me soberly aware that predators specifically target our vulnerability, turning our trust into the only collateral they really wanted.",['en'],ITIN,2024-08-03T16:07:00+00:00,1883.51,124.12,43,16,3,Thursday,3,1015,16,ITIN,en,Mortgage application,0
3551efe3-3192-4605-9e06-3770354c360a,synth_1a796c8dd0ce,itin,tabddpm_synthetic,"I walked into the bank believing I was finally securing my financial future with a $9,995.64 deposit, unaware that criminals had already stitched together my real ITIN and birth date with a fabricated name and social history to create a ghost version of me. The scam unfolded silently as they used this synthetic identity to open a parallel account, siphoning my legitimate deposit through a series of rapid, layered transfers before the bank's fraud detection systems could flag the discrepancy between my physical presence and the digital profile they were exploiting. When the teller informed me that the funds were gone and the account linked to my tax identifier was flagged for suspicious activity, the crushing weight of potential tax liability and the loss of my life savings left me feeling violated and utterly powerless. The sobering reality set in that my trust in the system had been weaponized against me, leaving me to face a labyrinthine legal battle to prove I am the real person behind the number while the impostor vanishes into the shadows.",['en'],synthetic identity,2024-08-14T23:23:00+00:00,100000.0,50000.0,55,23,6,Sunday,90,1,100,synthetic identity,en,Bank account opening,0
6d9bf1aa-eb1e-4649-a670-8b3ebd6e1ca6,synth_cce4e2d43fb4,itin,tabddpm_synthetic,"At thirty-nine, I trusted a service to help me establish a business, unaware that they would use my ITIN to create a synthetic identity and file a fraudulent EIN registration to execute a tax refund theft. The mechanics of the scam involved filing a false return under that fake entity and wiring exactly $3,349.35 to an account I could not access, vanishing with the funds before I realized the paperwork I signed was a trap. That specific transaction loss wiped out my savings, leaving me with IRS penalties and a frozen account, a devastating blow for an immigrant family relying on every dollar. I feel a sobering mix of anger and helplessness, knowing that my trust was exploited by predators who view people like me as easy targets for these sophisticated identity theft schemes.",['en'],synthetic identity,2024-05-01T10:55:00+00:00,3349.35,231.16,39,10,2,Wednesday,13,384,8,synthetic identity,en,EIN business registration,0
d0444a10-338d-4bf1-930f-42ee248d967b,synth_f48601292200,itin,tabddpm_synthetic,"At twenty-eight, I trusted a consultant with my ITIN card and passport, but he instead used those documents to construct a synthetic identity and open a fraudulent credit line in my name. The immediate impact was devastating, as I was held liable for a balance of $3,652.67 that wiped out my savings and jeopardized my ability to pay for rent and tuition. I feel a hollow sense of violation, knowing my hope for stability was weaponized by a predator who treated my identity as a disposable asset, a common tactic in synthetic identity theft rings targeting immigrant communities. Every day brings a sobering fear that my financial reputation is permanently stained, trapping me in a nightmare where seeking justice feels as difficult as rebuilding the life they stole.",['en'],immigration consultant,2024-07-11T07:08:00+00:00,3652.67,160.73,28,7,6,Sunday,20,334,6,immigration consultant,en,Credit application,0
6b3b134e-8c9c-482c-b8c8-9b22d4eb3543,synth_1c61f6b9d884,itin,tabddpm_synthetic,"At fifty-one, I believed my financial history was secure until the $3,461.06 transaction required for my mortgage application inadvertently revealed a synthetic identity scam that disproportionately targets our ITIN-holding community. The attackers created a fraudulent Employer Identification Number and linked it to my personal details to generate a false ""verified income"" record, using this synthetic profile to file falsified employment documents that triggered immediate IRS fraud alerts. The rejection of my loan not only cost me the funds set aside for closing costs but also entangled me in a complex tax dispute where I must prove the EIN exploitation was unauthorized. I am left with a sobering sense of violation and anxiety, knowing that these sophisticated schemes are systematically weaponizing the tax code against ITIN holders like me, turning our pursuit of stability into a target for exploitation.",['en'],EIN,2024-11-23T17:19:00+00:00,3461.06,119.89,51,17,0,Monday,1,1666,7,EIN,en,Mortgage application,0
